"Sample","intercept","slope","sd_intercept","sd_Rank","tval_intercept","tval_Rank","pval_intercept","pval_Rank","rsquare","rsquare_adj","F_value","df_num","df_den","Biomol","Species","Site","Slide","Type","SdmWtr","Family","funct_process","funct_category","funct_trait","n"
"Wtr_C",0.984856735848192,-0.00700066623323781,0.0912451811435991,0.0147054924644336,10.7935205290266,-0.476057925307126,4.78650905857243e-06,0.646762511931468,0.0275,-0.094,0.2266,1,8,"WC","Wtr","C",529804,"W","Wtr",NA,"Glycan degradation","Carbon cycling","abfB",455
"Wtr_C",0.984856735848192,-0.00700066623323781,0.0912451811435991,0.0147054924644336,10.7935205290266,-0.476057925307126,4.78650905857243e-06,0.646762511931468,0.0275,-0.094,0.2266,1,8,"WC","Wtr","C",529804,"W","Wtr",NA,"Glycan degradation","Carbon cycling","abfB_fungi",125
"Wtr_C",0.984856735848192,-0.00700066623323781,0.0912451811435991,0.0147054924644336,10.7935205290266,-0.476057925307126,4.78650905857243e-06,0.646762511931468,0.0275,-0.094,0.2266,1,8,"WC","Wtr","C",529804,"W","Wtr",NA,"Glycan degradation","Carbon cycling","cbh",204
"Wtr_C",0.984856735848192,-0.00700066623323781,0.0912451811435991,0.0147054924644336,10.7935205290266,-0.476057925307126,4.78650905857243e-06,0.646762511931468,0.0275,-0.094,0.2266,1,8,"WC","Wtr","C",529804,"W","Wtr",NA,"Glycan degradation","Carbon cycling","manA",157
"Wtr_C",0.984856735848192,-0.00700066623323781,0.0912451811435991,0.0147054924644336,10.7935205290266,-0.476057925307126,4.78650905857243e-06,0.646762511931468,0.0275,-0.094,0.2266,1,8,"WC","Wtr","C",529804,"W","Wtr",NA,"Glycan degradation","Carbon cycling","xlnB",184
"AcanQuad_1",1.11312825919736,0.0141057549484863,0.112673168446677,0.0181589253127664,9.87926650633026,0.776794590292713,9.29325708818432e-06,0.459629451132433,0.0701,-0.0461,0.6034,1,8,"20","AcanQuad","F",529804,"F","F1","Tetraodontiform","Halogenated aliphatic compounds","Organic Remediation","linB",307
"ArioFeli_2",0.634019857548726,0.0730120743367023,0.226330930744502,0.0364765322926315,2.80129567559837,2.00161774564988,0.0231515543700975,0.0803146912214367,0.3337,0.2504,4.0065,1,8,"16","ArioFeli","F",529804,"F","F2","Siluriform","Halogenated aliphatic compounds","Organic Remediation","linB",307
"ChaeFabe_1",0.994445362908209,0.024031943082182,0.271305200092604,0.0437247920988242,3.66541209887896,0.549618235527944,0.00635139212340677,0.59758555171691,0.0364,-0.0841,0.3021,1,8,"8","ChaeFabe","F",529804,"F","F3","Perciform","Halogenated aliphatic compounds","Organic Remediation","linB",307
"ChilShoe_1",1.05855125686998,0.0182514963078259,0.312496295697446,0.0488037220753243,3.38740417548776,0.373977547852934,0.0116405494018646,0.719491281485327,0.0196,-0.1205,0.1399,1,7,"13","ChilShoe","F",529810,"F","F4","Tetraodontiform","Halogenated aliphatic compounds","Organic Remediation","linB",307
"ChilShoe_2",0.940129953762603,0.0197631603131815,0.410774761695756,0.0662023472032986,2.28867506338892,0.29852658022066,0.0513709850177786,0.772908340644336,0.011,-0.1126,0.0891,1,8,"14","ChilShoe","F",529810,"F","F5","Tetraodontiform","Halogenated aliphatic compounds","Organic Remediation","linB",307
"GimnMicr_1",0.863946080105519,0.053604941940428,0.333383053936024,0.053729544135712,2.59145169469624,0.99768093704705,0.0320407189751078,0.347650403996042,0.1107,-5e-04,0.9954,1,8,"18","GimnMicr","F",529810,"F","F6","Rajiform","Halogenated aliphatic compounds","Organic Remediation","linB",307
"GimnMicr_2",0.539439693352644,0.121876686736865,0.439476948199582,0.0708281234038032,1.22745844932842,1.72073861172384,0.254541186606847,0.123607036770819,0.2701,0.1789,2.9609,1,8,"19","GimnMicr","F",529810,"F","F7","Rajiform","Halogenated aliphatic compounds","Organic Remediation","linB",307
"HaemBona",0.946588216074833,0.0338569743167326,0.322698274727643,0.0520075360453811,2.9333538175057,0.651001314255484,0.0189008771287814,0.533294132138679,0.0503,-0.0684,0.4238,1,8,"7","HaemBona","F",529810,"F","F8","Perciform","Halogenated aliphatic compounds","Organic Remediation","linB",307
"OpsaBeta_1",0.775310727792016,0.0700591867725954,0.309852091359465,0.0499371861337494,2.50219620719798,1.40294622498256,0.0368158370551929,0.198230980907607,0.1975,0.0971,1.9683,1,8,"22","OpsaBeta","F",529804,"F","F9","Batrachoidiform","Halogenated aliphatic compounds","Organic Remediation","linB",307
"OrthChry_2",0.879256972644072,0.0412656102951435,0.30411702641127,0.0490128967266629,2.89117969822254,0.841933716451718,0.0201626309462149,0.424277055216038,0.0814,-0.0334,0.7089,1,8,"39","OrthChry","F",529804,"F","F10","Perciform","Halogenated aliphatic compounds","Organic Remediation","linB",307
"PrioPunc_1",1.03520052612817,-0.000243406249306826,0.344158789198771,0.055466211121508,3.00791541177314,-0.00438836986311548,0.0168670205109334,0.996606055595604,0,-0.125,0,1,8,"35","PrioPunc","F",529810,"F","F11","Scorpaeniform","Halogenated aliphatic compounds","Organic Remediation","linB",307
"Sdmt_A",1.47339104062542,-0.0560308418983057,0.345562844077752,0.0556924950543548,4.2637426617947,-1.00607526819584,0.00274739925461103,0.343836349813949,0.1123,0.0014,1.0122,1,8,"Sa","Sdmt","A",529810,"S","Sdmt",NA,"Halogenated aliphatic compounds","Organic Remediation","linB",307
"Sdmt_B",1.37643238772791,-0.0435650964678928,0.164155497510558,0.0264560539130037,8.38493019485618,-1.64669669222588,3.10872360060071e-05,0.138236465964126,0.2531,0.1598,2.7116,1,8,"Sb","Sdmt","B",529810,"S","Sdmt",NA,"Halogenated aliphatic compounds","Organic Remediation","linB",307
"Sdmt_C",1.37100620074858,-0.0331101544212721,0.247695937207655,0.0399198148595433,5.53503709509454,-0.829416532560815,0.00055055993576792,0.430919801895394,0.0792,-0.0359,0.6879,1,8,"Sc","Sdmt","C",529804,"S","Sdmt",NA,"Halogenated aliphatic compounds","Organic Remediation","linB",307
"SphoSpen_1",1.05509259665375,0.0111011556337019,0.570382445707573,0.0919254546056244,1.84979850728905,0.120762586177329,0.101508028911898,0.90685707492732,0.0018,-0.123,0.0146,1,8,"21","SphoSpen","F",529804,"F","F12","Tetraodontiform","Halogenated aliphatic compounds","Organic Remediation","linB",307
"SphoTest_1",0.413570141481257,0.106641287193141,0.18908278379374,0.0298966131556696,2.187243773248,3.56700227674174,0.0649424813136192,0.00913346284019526,0.6451,0.5944,12.7235,1,7,"10","SphoTest","F",529810,"F","F13","Tetraodontiform","Halogenated aliphatic compounds","Organic Remediation","linB",307
"SphoTest_2",0.760015634773262,0.0559698426934058,0.318452288813021,0.0513232334543951,2.3865918427093,1.09053617487175,0.0440897287389527,0.307230879331649,0.1294,0.0206,1.1893,1,8,"11","SphoTest","F",529810,"F","F14","Tetraodontiform","Halogenated aliphatic compounds","Organic Remediation","linB",307
"SphoTest_3",0.846330690952058,0.0273696308765181,0.367424016522684,0.0592157420096839,2.30341690497471,0.462201940694117,0.0502023456628228,0.656246692883723,0.026,-0.0957,0.2136,1,8,"12","SphoTest","F",529810,"F","F15","Tetraodontiform","Halogenated aliphatic compounds","Organic Remediation","linB",307
"SynoFoet_2",1.18549683057095,-0.0174869801958764,0.273919146376889,0.0441460676873453,4.32790787446382,-0.396116372577599,0.00251907226976018,0.702374366143539,0.0192,-0.1034,0.1569,1,8,"43","SynoFoet","F",529804,"F","F16","Aulopiform","Halogenated aliphatic compounds","Organic Remediation","linB",307
"SynoFoet_3",0.767226027145407,0.0585629749686316,0.231206747571946,0.0372623413262186,3.31835482831947,1.57163970068154,0.0105659209605893,0.154677166354904,0.2359,0.1404,2.4701,1,8,"44","SynoFoet","F",529804,"F","F17","Aulopiform","Halogenated aliphatic compounds","Organic Remediation","linB",307
"UrobJama_1",0.812740962281564,0.0445689472554766,0.33020554281865,0.0532174418503469,2.46131835142429,0.83748759252294,0.0392380135721503,0.426628335779635,0.0806,-0.0343,0.7014,1,8,"29","UrobJama","F",529810,"F","F18","Rajiform","Halogenated aliphatic compounds","Organic Remediation","linB",307
"Wtr_A",1.17337850879182,-0.010258906545922,0.270497633503898,0.0435946409583924,4.33785129131234,-0.235324946378463,0.00248556420804413,0.819868558799925,0.0069,-0.1173,0.0554,1,8,"WA","Wtr","A",529804,"W","Wtr",NA,"Halogenated aliphatic compounds","Organic Remediation","linB",307
"Wtr_B",0.908627280056661,0.0380848289748131,0.353775566827261,0.0543734139999924,2.56837205634474,0.700431077857616,0.037095841753677,0.50626437085861,0.0655,-0.068,0.4906,1,7,"WB","Wtr","B",529804,"W","Wtr",NA,"Halogenated aliphatic compounds","Organic Remediation","linB",307
"Wtr_C",0.967613796812382,0.0128329765662645,0.214648330043401,0.0345937107077344,4.50790274779558,0.370962706911789,0.00198129311288331,0.720296298261982,0.0169,-0.106,0.1376,1,8,"WC","Wtr","C",529804,"W","Wtr",NA,"Halogenated aliphatic compounds","Organic Remediation","linB",307
"AcanQuad_1",0.742451786163822,0.0142756249308161,0.0515021736298192,0.00830032684162614,14.4159310925462,1.71988708435237,5.24085157557174e-07,0.123766791063246,0.2699,0.1787,2.958,1,8,"20","AcanQuad","F",529804,"F","F1","Tetraodontiform","Heat shock","Stress","clpC",379
"AcanQuad_1",0.742451786163822,0.0142756249308161,0.0515021736298192,0.00830032684162614,14.4159310925462,1.71988708435237,5.24085157557174e-07,0.123766791063246,0.2699,0.1787,2.958,1,8,"20","AcanQuad","F",529804,"F","F1","Tetraodontiform","Heat shock","Stress","dnaK",222
"AcanQuad_1",0.742451786163822,0.0142756249308161,0.0515021736298192,0.00830032684162614,14.4159310925462,1.71988708435237,5.24085157557174e-07,0.123766791063246,0.2699,0.1787,2.958,1,8,"20","AcanQuad","F",529804,"F","F1","Tetraodontiform","Heat shock","Stress","groEL",129
"AcanQuad_1",0.742451786163822,0.0142756249308161,0.0515021736298192,0.00830032684162614,14.4159310925462,1.71988708435237,5.24085157557174e-07,0.123766791063246,0.2699,0.1787,2.958,1,8,"20","AcanQuad","F",529804,"F","F1","Tetraodontiform","Heat shock","Stress","groES",31
"AcanQuad_1",0.742451786163822,0.0142756249308161,0.0515021736298192,0.00830032684162614,14.4159310925462,1.71988708435237,5.24085157557174e-07,0.123766791063246,0.2699,0.1787,2.958,1,8,"20","AcanQuad","F",529804,"F","F1","Tetraodontiform","Heat shock","Stress","grpE",504
"AcanQuad_1",0.742451786163822,0.0142756249308161,0.0515021736298192,0.00830032684162614,14.4159310925462,1.71988708435237,5.24085157557174e-07,0.123766791063246,0.2699,0.1787,2.958,1,8,"20","AcanQuad","F",529804,"F","F1","Tetraodontiform","Heat shock","Stress","hrcA",526
"AcanQuad_1",0.742451786163822,0.0142756249308161,0.0515021736298192,0.00830032684162614,14.4159310925462,1.71988708435237,5.24085157557174e-07,0.123766791063246,0.2699,0.1787,2.958,1,8,"20","AcanQuad","F",529804,"F","F1","Tetraodontiform","Heat shock","Stress","rpoD",1532
"AcanQuad_1",0.742451786163822,0.0142756249308161,0.0515021736298192,0.00830032684162614,14.4159310925462,1.71988708435237,5.24085157557174e-07,0.123766791063246,0.2699,0.1787,2.958,1,8,"20","AcanQuad","F",529804,"F","F1","Tetraodontiform","Heat shock","Stress","rpoE",1588
"AcanQuad_1",0.742451786163822,0.0142756249308161,0.0515021736298192,0.00830032684162614,14.4159310925462,1.71988708435237,5.24085157557174e-07,0.123766791063246,0.2699,0.1787,2.958,1,8,"20","AcanQuad","F",529804,"F","F1","Tetraodontiform","Heat shock","Stress","rpoH",385
"AcanQuad_1",0.742451786163822,0.0142756249308161,0.0515021736298192,0.00830032684162614,14.4159310925462,1.71988708435237,5.24085157557174e-07,0.123766791063246,0.2699,0.1787,2.958,1,8,"20","AcanQuad","F",529804,"F","F1","Tetraodontiform","Heat shock","Stress","rpoS",262
"ArioFeli_2",0.694212750551089,0.0211120724074512,0.0528934444455052,0.00852455043611775,13.1247408413025,2.47662003593776,1.08016708927454e-06,0.0383129908415719,0.434,0.3632,6.1336,1,8,"16","ArioFeli","F",529804,"F","F2","Siluriform","Heat shock","Stress","clpC",379
"ArioFeli_2",0.694212750551089,0.0211120724074512,0.0528934444455052,0.00852455043611775,13.1247408413025,2.47662003593776,1.08016708927454e-06,0.0383129908415719,0.434,0.3632,6.1336,1,8,"16","ArioFeli","F",529804,"F","F2","Siluriform","Heat shock","Stress","dnaK",222
"ArioFeli_2",0.694212750551089,0.0211120724074512,0.0528934444455052,0.00852455043611775,13.1247408413025,2.47662003593776,1.08016708927454e-06,0.0383129908415719,0.434,0.3632,6.1336,1,8,"16","ArioFeli","F",529804,"F","F2","Siluriform","Heat shock","Stress","groEL",129
"ArioFeli_2",0.694212750551089,0.0211120724074512,0.0528934444455052,0.00852455043611775,13.1247408413025,2.47662003593776,1.08016708927454e-06,0.0383129908415719,0.434,0.3632,6.1336,1,8,"16","ArioFeli","F",529804,"F","F2","Siluriform","Heat shock","Stress","groES",31
"ArioFeli_2",0.694212750551089,0.0211120724074512,0.0528934444455052,0.00852455043611775,13.1247408413025,2.47662003593776,1.08016708927454e-06,0.0383129908415719,0.434,0.3632,6.1336,1,8,"16","ArioFeli","F",529804,"F","F2","Siluriform","Heat shock","Stress","grpE",504
"ArioFeli_2",0.694212750551089,0.0211120724074512,0.0528934444455052,0.00852455043611775,13.1247408413025,2.47662003593776,1.08016708927454e-06,0.0383129908415719,0.434,0.3632,6.1336,1,8,"16","ArioFeli","F",529804,"F","F2","Siluriform","Heat shock","Stress","hrcA",526
"ArioFeli_2",0.694212750551089,0.0211120724074512,0.0528934444455052,0.00852455043611775,13.1247408413025,2.47662003593776,1.08016708927454e-06,0.0383129908415719,0.434,0.3632,6.1336,1,8,"16","ArioFeli","F",529804,"F","F2","Siluriform","Heat shock","Stress","rpoD",1532
"ArioFeli_2",0.694212750551089,0.0211120724074512,0.0528934444455052,0.00852455043611775,13.1247408413025,2.47662003593776,1.08016708927454e-06,0.0383129908415719,0.434,0.3632,6.1336,1,8,"16","ArioFeli","F",529804,"F","F2","Siluriform","Heat shock","Stress","rpoE",1588
"ArioFeli_2",0.694212750551089,0.0211120724074512,0.0528934444455052,0.00852455043611775,13.1247408413025,2.47662003593776,1.08016708927454e-06,0.0383129908415719,0.434,0.3632,6.1336,1,8,"16","ArioFeli","F",529804,"F","F2","Siluriform","Heat shock","Stress","rpoH",385
"ArioFeli_2",0.694212750551089,0.0211120724074512,0.0528934444455052,0.00852455043611775,13.1247408413025,2.47662003593776,1.08016708927454e-06,0.0383129908415719,0.434,0.3632,6.1336,1,8,"16","ArioFeli","F",529804,"F","F2","Siluriform","Heat shock","Stress","rpoS",262
"ChaeFabe_1",0.887078121403196,-0.0134012929036237,0.0518321550690863,0.00835350816591886,17.1144363999687,-1.6042712399922,1.38095058676994e-07,0.147321804947966,0.2434,0.1488,2.5737,1,8,"8","ChaeFabe","F",529804,"F","F3","Perciform","Heat shock","Stress","clpC",379
"ChaeFabe_1",0.887078121403196,-0.0134012929036237,0.0518321550690863,0.00835350816591886,17.1144363999687,-1.6042712399922,1.38095058676994e-07,0.147321804947966,0.2434,0.1488,2.5737,1,8,"8","ChaeFabe","F",529804,"F","F3","Perciform","Heat shock","Stress","dnaK",222
"ChaeFabe_1",0.887078121403196,-0.0134012929036237,0.0518321550690863,0.00835350816591886,17.1144363999687,-1.6042712399922,1.38095058676994e-07,0.147321804947966,0.2434,0.1488,2.5737,1,8,"8","ChaeFabe","F",529804,"F","F3","Perciform","Heat shock","Stress","groEL",129
"ChaeFabe_1",0.887078121403196,-0.0134012929036237,0.0518321550690863,0.00835350816591886,17.1144363999687,-1.6042712399922,1.38095058676994e-07,0.147321804947966,0.2434,0.1488,2.5737,1,8,"8","ChaeFabe","F",529804,"F","F3","Perciform","Heat shock","Stress","groES",31
"ChaeFabe_1",0.887078121403196,-0.0134012929036237,0.0518321550690863,0.00835350816591886,17.1144363999687,-1.6042712399922,1.38095058676994e-07,0.147321804947966,0.2434,0.1488,2.5737,1,8,"8","ChaeFabe","F",529804,"F","F3","Perciform","Heat shock","Stress","grpE",504
"ChaeFabe_1",0.887078121403196,-0.0134012929036237,0.0518321550690863,0.00835350816591886,17.1144363999687,-1.6042712399922,1.38095058676994e-07,0.147321804947966,0.2434,0.1488,2.5737,1,8,"8","ChaeFabe","F",529804,"F","F3","Perciform","Heat shock","Stress","hrcA",526
"ChaeFabe_1",0.887078121403196,-0.0134012929036237,0.0518321550690863,0.00835350816591886,17.1144363999687,-1.6042712399922,1.38095058676994e-07,0.147321804947966,0.2434,0.1488,2.5737,1,8,"8","ChaeFabe","F",529804,"F","F3","Perciform","Heat shock","Stress","rpoD",1532
"ChaeFabe_1",0.887078121403196,-0.0134012929036237,0.0518321550690863,0.00835350816591886,17.1144363999687,-1.6042712399922,1.38095058676994e-07,0.147321804947966,0.2434,0.1488,2.5737,1,8,"8","ChaeFabe","F",529804,"F","F3","Perciform","Heat shock","Stress","rpoE",1588
"ChaeFabe_1",0.887078121403196,-0.0134012929036237,0.0518321550690863,0.00835350816591886,17.1144363999687,-1.6042712399922,1.38095058676994e-07,0.147321804947966,0.2434,0.1488,2.5737,1,8,"8","ChaeFabe","F",529804,"F","F3","Perciform","Heat shock","Stress","rpoH",385
"ChaeFabe_1",0.887078121403196,-0.0134012929036237,0.0518321550690863,0.00835350816591886,17.1144363999687,-1.6042712399922,1.38095058676994e-07,0.147321804947966,0.2434,0.1488,2.5737,1,8,"8","ChaeFabe","F",529804,"F","F3","Perciform","Heat shock","Stress","rpoS",262
"ChilShoe_1",0.800982104330655,0.00334801804816032,0.0465363309634023,0.00750000883035898,17.2119736934262,0.446401880836195,1.32100243279926e-07,0.66714297698364,0.0243,-0.0977,0.1993,1,8,"13","ChilShoe","F",529810,"F","F4","Tetraodontiform","Heat shock","Stress","clpC",379
"ChilShoe_1",0.800982104330655,0.00334801804816032,0.0465363309634023,0.00750000883035898,17.2119736934262,0.446401880836195,1.32100243279926e-07,0.66714297698364,0.0243,-0.0977,0.1993,1,8,"13","ChilShoe","F",529810,"F","F4","Tetraodontiform","Heat shock","Stress","dnaK",222
"ChilShoe_1",0.800982104330655,0.00334801804816032,0.0465363309634023,0.00750000883035898,17.2119736934262,0.446401880836195,1.32100243279926e-07,0.66714297698364,0.0243,-0.0977,0.1993,1,8,"13","ChilShoe","F",529810,"F","F4","Tetraodontiform","Heat shock","Stress","groEL",129
"ChilShoe_1",0.800982104330655,0.00334801804816032,0.0465363309634023,0.00750000883035898,17.2119736934262,0.446401880836195,1.32100243279926e-07,0.66714297698364,0.0243,-0.0977,0.1993,1,8,"13","ChilShoe","F",529810,"F","F4","Tetraodontiform","Heat shock","Stress","groES",31
"ChilShoe_1",0.800982104330655,0.00334801804816032,0.0465363309634023,0.00750000883035898,17.2119736934262,0.446401880836195,1.32100243279926e-07,0.66714297698364,0.0243,-0.0977,0.1993,1,8,"13","ChilShoe","F",529810,"F","F4","Tetraodontiform","Heat shock","Stress","grpE",504
"ChilShoe_1",0.800982104330655,0.00334801804816032,0.0465363309634023,0.00750000883035898,17.2119736934262,0.446401880836195,1.32100243279926e-07,0.66714297698364,0.0243,-0.0977,0.1993,1,8,"13","ChilShoe","F",529810,"F","F4","Tetraodontiform","Heat shock","Stress","hrcA",526
"ChilShoe_1",0.800982104330655,0.00334801804816032,0.0465363309634023,0.00750000883035898,17.2119736934262,0.446401880836195,1.32100243279926e-07,0.66714297698364,0.0243,-0.0977,0.1993,1,8,"13","ChilShoe","F",529810,"F","F4","Tetraodontiform","Heat shock","Stress","rpoD",1532
"ChilShoe_1",0.800982104330655,0.00334801804816032,0.0465363309634023,0.00750000883035898,17.2119736934262,0.446401880836195,1.32100243279926e-07,0.66714297698364,0.0243,-0.0977,0.1993,1,8,"13","ChilShoe","F",529810,"F","F4","Tetraodontiform","Heat shock","Stress","rpoE",1588
"ChilShoe_1",0.800982104330655,0.00334801804816032,0.0465363309634023,0.00750000883035898,17.2119736934262,0.446401880836195,1.32100243279926e-07,0.66714297698364,0.0243,-0.0977,0.1993,1,8,"13","ChilShoe","F",529810,"F","F4","Tetraodontiform","Heat shock","Stress","rpoH",385
"ChilShoe_1",0.800982104330655,0.00334801804816032,0.0465363309634023,0.00750000883035898,17.2119736934262,0.446401880836195,1.32100243279926e-07,0.66714297698364,0.0243,-0.0977,0.1993,1,8,"13","ChilShoe","F",529810,"F","F4","Tetraodontiform","Heat shock","Stress","rpoS",262
"ChilShoe_2",0.711900615006642,0.0152876095588315,0.0701228652072386,0.0113013230174498,10.1521894877329,1.35272742272977,7.58213232534936e-06,0.213130461264398,0.1862,0.0844,1.8299,1,8,"14","ChilShoe","F",529810,"F","F5","Tetraodontiform","Heat shock","Stress","clpC",379
"ChilShoe_2",0.711900615006642,0.0152876095588315,0.0701228652072386,0.0113013230174498,10.1521894877329,1.35272742272977,7.58213232534936e-06,0.213130461264398,0.1862,0.0844,1.8299,1,8,"14","ChilShoe","F",529810,"F","F5","Tetraodontiform","Heat shock","Stress","dnaK",222
"ChilShoe_2",0.711900615006642,0.0152876095588315,0.0701228652072386,0.0113013230174498,10.1521894877329,1.35272742272977,7.58213232534936e-06,0.213130461264398,0.1862,0.0844,1.8299,1,8,"14","ChilShoe","F",529810,"F","F5","Tetraodontiform","Heat shock","Stress","groEL",129
"ChilShoe_2",0.711900615006642,0.0152876095588315,0.0701228652072386,0.0113013230174498,10.1521894877329,1.35272742272977,7.58213232534936e-06,0.213130461264398,0.1862,0.0844,1.8299,1,8,"14","ChilShoe","F",529810,"F","F5","Tetraodontiform","Heat shock","Stress","groES",31
"ChilShoe_2",0.711900615006642,0.0152876095588315,0.0701228652072386,0.0113013230174498,10.1521894877329,1.35272742272977,7.58213232534936e-06,0.213130461264398,0.1862,0.0844,1.8299,1,8,"14","ChilShoe","F",529810,"F","F5","Tetraodontiform","Heat shock","Stress","grpE",504
"ChilShoe_2",0.711900615006642,0.0152876095588315,0.0701228652072386,0.0113013230174498,10.1521894877329,1.35272742272977,7.58213232534936e-06,0.213130461264398,0.1862,0.0844,1.8299,1,8,"14","ChilShoe","F",529810,"F","F5","Tetraodontiform","Heat shock","Stress","hrcA",526
"ChilShoe_2",0.711900615006642,0.0152876095588315,0.0701228652072386,0.0113013230174498,10.1521894877329,1.35272742272977,7.58213232534936e-06,0.213130461264398,0.1862,0.0844,1.8299,1,8,"14","ChilShoe","F",529810,"F","F5","Tetraodontiform","Heat shock","Stress","rpoD",1532
"ChilShoe_2",0.711900615006642,0.0152876095588315,0.0701228652072386,0.0113013230174498,10.1521894877329,1.35272742272977,7.58213232534936e-06,0.213130461264398,0.1862,0.0844,1.8299,1,8,"14","ChilShoe","F",529810,"F","F5","Tetraodontiform","Heat shock","Stress","rpoE",1588
"ChilShoe_2",0.711900615006642,0.0152876095588315,0.0701228652072386,0.0113013230174498,10.1521894877329,1.35272742272977,7.58213232534936e-06,0.213130461264398,0.1862,0.0844,1.8299,1,8,"14","ChilShoe","F",529810,"F","F5","Tetraodontiform","Heat shock","Stress","rpoH",385
"ChilShoe_2",0.711900615006642,0.0152876095588315,0.0701228652072386,0.0113013230174498,10.1521894877329,1.35272742272977,7.58213232534936e-06,0.213130461264398,0.1862,0.0844,1.8299,1,8,"14","ChilShoe","F",529810,"F","F5","Tetraodontiform","Heat shock","Stress","rpoS",262
"GimnMicr_1",0.855823790916151,-0.00633419032110208,0.0497192914602203,0.0080129893627433,17.2131131756148,-0.790490294490236,1.32031956152377e-07,0.452035845358946,0.0725,-0.0435,0.6249,1,8,"18","GimnMicr","F",529810,"F","F6","Rajiform","Heat shock","Stress","clpC",379
"GimnMicr_1",0.855823790916151,-0.00633419032110208,0.0497192914602203,0.0080129893627433,17.2131131756148,-0.790490294490236,1.32031956152377e-07,0.452035845358946,0.0725,-0.0435,0.6249,1,8,"18","GimnMicr","F",529810,"F","F6","Rajiform","Heat shock","Stress","dnaK",222
"GimnMicr_1",0.855823790916151,-0.00633419032110208,0.0497192914602203,0.0080129893627433,17.2131131756148,-0.790490294490236,1.32031956152377e-07,0.452035845358946,0.0725,-0.0435,0.6249,1,8,"18","GimnMicr","F",529810,"F","F6","Rajiform","Heat shock","Stress","groEL",129
"GimnMicr_1",0.855823790916151,-0.00633419032110208,0.0497192914602203,0.0080129893627433,17.2131131756148,-0.790490294490236,1.32031956152377e-07,0.452035845358946,0.0725,-0.0435,0.6249,1,8,"18","GimnMicr","F",529810,"F","F6","Rajiform","Heat shock","Stress","groES",31
"GimnMicr_1",0.855823790916151,-0.00633419032110208,0.0497192914602203,0.0080129893627433,17.2131131756148,-0.790490294490236,1.32031956152377e-07,0.452035845358946,0.0725,-0.0435,0.6249,1,8,"18","GimnMicr","F",529810,"F","F6","Rajiform","Heat shock","Stress","grpE",504
"GimnMicr_1",0.855823790916151,-0.00633419032110208,0.0497192914602203,0.0080129893627433,17.2131131756148,-0.790490294490236,1.32031956152377e-07,0.452035845358946,0.0725,-0.0435,0.6249,1,8,"18","GimnMicr","F",529810,"F","F6","Rajiform","Heat shock","Stress","hrcA",526
"GimnMicr_1",0.855823790916151,-0.00633419032110208,0.0497192914602203,0.0080129893627433,17.2131131756148,-0.790490294490236,1.32031956152377e-07,0.452035845358946,0.0725,-0.0435,0.6249,1,8,"18","GimnMicr","F",529810,"F","F6","Rajiform","Heat shock","Stress","rpoD",1532
"GimnMicr_1",0.855823790916151,-0.00633419032110208,0.0497192914602203,0.0080129893627433,17.2131131756148,-0.790490294490236,1.32031956152377e-07,0.452035845358946,0.0725,-0.0435,0.6249,1,8,"18","GimnMicr","F",529810,"F","F6","Rajiform","Heat shock","Stress","rpoE",1588
"GimnMicr_1",0.855823790916151,-0.00633419032110208,0.0497192914602203,0.0080129893627433,17.2131131756148,-0.790490294490236,1.32031956152377e-07,0.452035845358946,0.0725,-0.0435,0.6249,1,8,"18","GimnMicr","F",529810,"F","F6","Rajiform","Heat shock","Stress","rpoH",385
"GimnMicr_1",0.855823790916151,-0.00633419032110208,0.0497192914602203,0.0080129893627433,17.2131131756148,-0.790490294490236,1.32031956152377e-07,0.452035845358946,0.0725,-0.0435,0.6249,1,8,"18","GimnMicr","F",529810,"F","F6","Rajiform","Heat shock","Stress","rpoS",262
"GimnMicr_2",0.764688533282691,0.00249309780674215,0.0857502466804522,0.0138199035891899,8.91762488022103,0.180399073745513,1.98261910881029e-05,0.861325379230259,0.0041,-0.1204,0.0325,1,8,"19","GimnMicr","F",529810,"F","F7","Rajiform","Heat shock","Stress","clpC",379
"GimnMicr_2",0.764688533282691,0.00249309780674215,0.0857502466804522,0.0138199035891899,8.91762488022103,0.180399073745513,1.98261910881029e-05,0.861325379230259,0.0041,-0.1204,0.0325,1,8,"19","GimnMicr","F",529810,"F","F7","Rajiform","Heat shock","Stress","dnaK",222
"GimnMicr_2",0.764688533282691,0.00249309780674215,0.0857502466804522,0.0138199035891899,8.91762488022103,0.180399073745513,1.98261910881029e-05,0.861325379230259,0.0041,-0.1204,0.0325,1,8,"19","GimnMicr","F",529810,"F","F7","Rajiform","Heat shock","Stress","groEL",129
"GimnMicr_2",0.764688533282691,0.00249309780674215,0.0857502466804522,0.0138199035891899,8.91762488022103,0.180399073745513,1.98261910881029e-05,0.861325379230259,0.0041,-0.1204,0.0325,1,8,"19","GimnMicr","F",529810,"F","F7","Rajiform","Heat shock","Stress","groES",31
"GimnMicr_2",0.764688533282691,0.00249309780674215,0.0857502466804522,0.0138199035891899,8.91762488022103,0.180399073745513,1.98261910881029e-05,0.861325379230259,0.0041,-0.1204,0.0325,1,8,"19","GimnMicr","F",529810,"F","F7","Rajiform","Heat shock","Stress","grpE",504
